has_spf,has_dkim,has_dmarc,domain_matches,auth_warn,has_suspect_subject,subject_is_uppercase,send_date_is_RFC2822_compliant,send_date_tz_is_valid,has_received_date,uppercase_body,script,images,https_only,mailto,links,bad_words_percentage,html,form,polarity,subjectivity,attachments,attach_is_executable,is_spam
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.07888071895424836,0.4369281045751634,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1446969696969697,0.38382786195286195,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.003703703703703704,False,False,0.18201581027667987,0.505270092226614,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.2340909090909091,0.6386363636363637,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.030555555555555544,0.3796296296296296,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.04642857142857142,0.3922619047619048,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.30928189457601213,0.5691749427043544,True,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.17916666666666667,0.2625,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.28888888888888886,0.3444444444444444,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.075,0.3861111111111111,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.13425428737928738,0.3742798867798867,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.14304761904761906,0.308047619047619,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.25625000000000003,0.3566666666666667,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.27749999999999997,0.5705555555555555,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,-0.14907407407407405,0.500925925925926,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.16768525592055006,0.6221161191749427,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,-0.13999999999999996,0.7133333333333333,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.02857142857142855,0.6702380952380952,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.19999999999999998,0.6856481481481481,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.04375,0.3472222222222222,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.20386904761904762,0.49503968253968256,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0763888888888889,0.34953703703703703,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.14285714285714285,0.5678571428571428,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.15,0.575,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.052407407407407396,0.28140211640211643,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.23928571428571424,0.47261904761904766,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.16944444444444443,0.5333333333333333,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.06071428571428572,0.42244897959183675,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1878787878787879,0.5891098484848485,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.05297619047619048,0.49269293924466345,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.009863945578231281,0.40765306122448985,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.0445578231292517,0.42397959183673467,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.25,0.39999999999999997,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.07492063492063492,0.44238095238095243,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.09922619047619048,0.4623214285714285,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.12431818181818183,0.4700000000000001,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.18722943722943722,0.6178571428571428,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.09999999999999999,0.4666666666666666,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,-0.024999999999999994,0.4666666666666666,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.014166666666666671,0.5333333333333333,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.25,0.375,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.05,0.5291666666666666,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.21250000000000002,0.5472222222222222,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.1278030303030303,0.5154545454545454,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.08787878787878789,0.3181818181818182,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,0.0,True,False,-0.03605604921394393,0.5306694767221083,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.1142857142857143,0.3857142857142857,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.0015037593984962557,0.6199039264828738,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.04436327561327562,0.4840007215007215,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,0.0,True,False,0.3,0.75625,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.0,False,False,-0.16666666666666666,0.46666666666666673,True,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,0.0,True,False,0.25,0.6999999999999998,False,False,0
False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.02908163265306123,0.3841836734693878,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.04686868686868687,0.41474747474747475,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1352941176470588,0.6081699346405227,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16666666666666663,0.4074074074074074,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.22925347222222225,0.5731481481481482,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.06022727272727272,0.4215909090909091,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.012121212121212121,True,False,0.2951048951048951,0.5668026418026418,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.18188131313131312,0.43775252525252517,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0036363636363636364,True,False,-0.01742424242424243,0.5579685746352413,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.1328125,0.5298611111111111,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.065,0.6763888888888888,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.08823529411764706,0.5537581699346406,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.39999999999999997,0.625,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.22720588235294117,0.5571078431372549,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.3370370370370371,0.499074074074074,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16173218673218673,0.5030712530712531,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.36818181818181817,0.7272727272727273,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.08145123106060606,0.434090909090909,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1680735930735931,0.6423881673881674,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.06666666666666668,0.6966666666666665,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.11469624125874124,0.5221445221445221,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16395991161616158,0.5921266233766234,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.08645833333333333,0.4791666666666667,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.053686868686868686,0.5025252525252524,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.28727272727272724,0.8109090909090909,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.26397907647907654,0.5862133237133237,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.3125,0.5666666666666667,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.075625,0.5339880952380951,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.21212121212121213,0.8027056277056277,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1398858717040535,0.4627508854781582,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.07113095238095238,0.4982142857142857,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.10281385281385282,0.568831168831169,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.14581949058693247,0.5567275747508306,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.01687878787878788,0.3635151515151515,True,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0038022813688212928,True,False,0.056018518518518516,0.6017857142857143,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0664186507936508,0.38720238095238096,False,False,0
False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.17416666666666666,0.5783333333333333,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.020446950710108602,0.6319966583124478,False,False,0
False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.05500000000000001,0.4375,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.20260606060606062,0.5038961038961038,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.002652519893899204,True,False,0.2244385822510822,0.626127344877345,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.13650085034013604,0.44787414965986383,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,0.0,False,False,0.007142857142857137,0.4857142857142858,True,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.2592592592592593,0.588888888888889,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.15432098765432098,0.5240740740740741,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.35757575757575755,0.6090909090909091,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.10833333333333334,0.5083333333333334,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.10454545454545455,0.39848484848484855,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.12222222222222222,0.5120370370370371,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.2791666666666667,0.5458333333333333,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,False,False,-0.12361111111111112,0.6194444444444446,True,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.025611888111888102,0.4101398601398602,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.14,0.75,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.0477272727272727,0.6507575757575758,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.23666666666666666,0.4833333333333333,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.021428571428571425,0.7857142857142857,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1604723707664884,0.5120320855614973,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.3833333333333333,0.7999999999999999,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.6333333333333332,0.5444444444444444,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.6999999999999998,0.6666666666666666,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.20995670995670995,0.6411255411255412,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.181129476584022,0.5679063360881542,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.10016233766233766,0.49945887445887455,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.03653846153846157,0.6613247863247865,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0033783783783783786,True,False,0.20057539682539685,0.5412896825396826,False,False,0
False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.033925619834710735,0.6874793388429752,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.16515151515151516,0.46877886002886004,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.20817901234567898,0.5524691358024691,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.045833333333333316,0.5527777777777777,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0,0.0,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.041666666666666664,0.24615384615384614,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.004048582995951417,True,False,0.010606060606060612,0.39790209790209796,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1384920634920635,0.4619047619047619,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1771551724137931,0.5224137931034483,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.11574074074074076,0.24465811965811968,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.2722222222222222,0.3,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.17476190476190473,0.7635714285714286,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.25,0.4944444444444444,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.4166666666666667,0.8314814814814815,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.0,0.125,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.036111111111111115,0.33749999999999997,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.2,0.25,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.3,0.5,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.29500000000000004,0.5366666666666667,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1,0.1125,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.008130081300813009,True,False,0.1,0.1125,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.25,0.31979166666666664,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.44375000000000003,0.6125,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.19444444444444445,0.5744444444444444,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.03174603174603175,0.396468253968254,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.040740740740740744,0.4462962962962963,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.1196078431372549,0.6944444444444444,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.05686274509803922,0.4919934640522876,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.19398148148148148,0.5487037037037037,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.025000000000000005,0.2833333333333334,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.25166666666666665,0.48,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.425,0.675,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.0,0.0,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.006666666666666665,0.49083333333333334,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.25234159779614324,0.42396694214876035,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.31111111111111117,0.3111111111111111,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.057575757575757565,0.6174242424242423,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.02222222222222223,0.4259259259259259,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.19777494331065762,0.4837868480725623,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.22750000000000004,0.4562500000000001,False,False,0
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.2625,0.5151785714285715,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.125609410430839,0.6445861678004535,False,False,0
False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.036666666666666674,0.5526984126984128,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.10625,0.5645833333333333,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.21785714285714283,0.6071428571428571,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.1967380952380952,0.5587142857142857,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.09807692307692309,0.41858974358974355,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.35808080808080806,0.4787878787878788,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.05833333333333335,0.50625,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.049999999999999996,0.4631944444444444,False,False,0
False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.20384615384615384,0.5544871794871795,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.12638888888888888,0.49722222222222223,False,False,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,True,False,0.4583333333333334,0.5904761904761905,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.10833333333333334,0.43333333333333335,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,-0.015084033613445373,0.3646638655462185,False,False,0
False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.1763157894736842,0.5726608187134503,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,-0.0948051948051948,0.6220779220779222,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.2583333333333333,0.525,False,False,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,True,False,0.175,0.5222222222222221,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.23787878787878786,0.38181818181818183,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.09939223585056914,0.47204986371653057,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.13619047619047625,0.5342857142857143,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.13939393939393938,0.5299242424242424,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.07272727272727271,0.546590909090909,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.07257102272727271,0.5136979166666668,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,False,False,-0.030850168350168343,0.36259820426487094,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.03308823529411765,0.44779411764705884,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.06727272727272726,0.4559090909090909,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.13966942148760328,0.5799586776859503,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.005416174734356546,0.5366145218417945,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.07208931419457736,0.5720228601807549,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.09772727272727272,0.43547979797979797,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.008126721763085386,0.44249311294765836,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.016916416916416908,0.5102022977022977,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.06496212121212121,0.42100087412587417,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.08376623376623375,0.36136363636363633,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,True,False,0.0055944055944055875,0.426981351981352,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,0.0,True,False,0.1476689976689977,0.5022727272727272,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.05783492822966506,0.5022129186602872,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.002904040404040415,0.618560606060606,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,False,False,-0.059848484848484845,0.4338383838383839,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.06727272727272726,0.4559090909090909,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,0.056060606060606054,0.546590909090909,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,0.0,False,False,-0.06893939393939391,0.546590909090909,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,0.0,False,False,-0.019484867810760673,0.6031024531024531,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-0.18333333333333335,0.39999999999999997,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.04837662337662337,0.5518398268398269,False,False,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,0.08538961038961039,0.5818542568542568,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.16232993197278914,0.5476190476190477,False,False,0
False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.007499999999999995,0.5333333333333333,False,False,0
False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,0.0,True,False,-0.03368686868686869,0.44641414141414143,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,False,False,-0.09622001262626262,0.531060606060606,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.78125,1.0,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,-1.0,1.0,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.21458333333333332,0.6388888888888888,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,True,False,0.35,0.58,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.068125,0.6,False,False,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.007352941176470588,True,False,0.15267857142857144,0.6111111111111109,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.15625,0.2,False,False,0
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0.0,False,False,0.15625,0.2,False,False,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,False,False,0.3060515873015873,0.5240079365079365,False,False,0
False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,0.0,False,False,-0.03570936639118457,0.6189738292011019,False,False,0
